timestamp,open,high,low,close,volume
1769223600000,89565.73,89807.27,89540.73,89626.42,2.48997715
1769227200000,89626.42,89714.57,89592.33,89686,3.37530783
1769230800000,89686,89726.58,89625.45,89650.84,3.12749335
1769234400000,89650.84,89659.11,89511.99,89511.99,0.32543053
1769238000000,89511.99,89544.61,89431.99,89468.97,0.75544792
1769241600000,89468.97,89533.11,89442.93,89513.49,0.29163561
1769245200000,89513.49,89515.36,89448.07,89457.78,0.16581633
1769248800000,89457.78,89500,89448.08,89487.34,2.3611382
1769252400000,89487.34,89527.16,89448.08,89457.11,4.07717802
1769256000000,89457.11,89457.11,89342.2,89386.61,4.06383139
1769259600000,89386.61,89401.26,89240.5,89240.5,1.63239353
1769263200000,89240.5,89377.78,89052.11,89304.13,4.5083483
1769266800000,89304.13,89374.35,89128.13,89138.55,12.10382456
1769270400000,89138.55,89216.02,89024.2,89142.12,3.71074288
1769274000000,89142.12,89282,89101.41,89257.64,10.00456688
1769277600000,89257.64,89314.04,89234,89248.2,5.20604873
1769281200000,89248.2,89255.65,89124,89185.28,12.27807258
1769284800000,89185.28,89243.62,89174.72,89243.29,4.72243233
1769288400000,89243.29,89249.99,89126.98,89246.92,8.93871057
1769292000000,89246.92,89350.22,89132,89260,10.64214459
1769295600000,89260,89334.33,89071.44,89071.44,10.61167985
1769299200000,89071.44,89156.22,89032,89153.63,6.30331343
1769302800000,89153.63,89170.61,88979.3,89018.06,2.14550704
1769306400000,89018.06,89121.11,88983.19,88990.07,1.29893885
1769310000000,88990.07,89035.64,88703.08,88824.47,1.60081748
1769313600000,88824.47,88947.97,88802.52,88878,2.80331064
1769317200000,88878,88912.49,88730,88855.95,5.73975124
1769320800000,88855.95,88857.33,88538.28,88713.78,1.76409472
1769324400000,88713.78,88713.78,88521.64,88521.64,5.04507565
1769328000000,88521.64,88602.53,88000,88165.48,3.64198454
1769331600000,88165.48,88347.72,88082.4,88256.9,4.76860773
1769335200000,88256.9,88511.12,88256.9,88511.12,0.75090902
1769338800000,88511.12,88542.4,88400,88428.26,0.27181186
1769342400000,88428.26,88659.09,88319.8,88659.09,0.23220992
1769346000000,88659.09,88805.01,88550,88792.02,1.95155412
1769349600000,88792.02,88805.31,88500,88567.34,2.99220317
1769353200000,88567.34,88629.28,88284.91,88326.56,7.04105337
1769356800000,88326.56,88326.56,87465.29,87961.64,19.68726228
1769360400000,87961.64,87983.09,87663.37,87754.44,8.50156251
1769364000000,87754.44,87857.64,86717.28,87288.65,39.20327682
1769367600000,87288.65,87371.78,86100,86389.35,39.62655431
1769371200000,86389.35,86604.68,86154.3,86552.37,19.56720532
1769374800000,86552.37,86877.72,86326.84,86469.24,48.99065635
1769378400000,86469.24,86602.11,86090.17,86426.83,107.97726078
1769382000000,86426.83,86712.41,85977.08,86543.22,49.27469558
1769385600000,86543.22,87070.69,86420.01,86736.01,25.1229669
1769389200000,86736.01,87708.01,86389.35,87561.09,219.34861249
1769392800000,87561.09,87833.12,87095.2,87394.95,18.36097553
1769396400000,87394.95,87495.24,86971.29,87116.76,2.863337
1769400000000,87116.76,87818.5,87113.54,87603.77,11.5641349
1769403600000,87603.77,87800.11,87541.56,87696.83,2.61580154
1769407200000,87696.83,87894.02,87625.46,87841.81,3.58137582
1769410800000,87841.81,87943.08,87615.06,87882.25,3.79945487
1769414400000,87882.25,88268.43,87734.29,87897.96,6.17457387
1769418000000,87897.96,87897.96,87500,87546.42,2.25260222
1769421600000,87546.42,87851.56,87546.42,87800,0.62436054
1769425200000,87800,87885.65,87657.34,87759.83,3.78356124
1769428800000,87759.83,87863.33,87644.88,87687.17,7.26602332
1769432400000,87687.17,87946.11,87592,87848.24,13.08051345
1769436000000,87848.24,88418.43,87344.02,88138.1,33.73998501
1769439600000,88138.1,88750,87156.11,87313.33,148.19642207
1769443200000,87313.33,87818.86,86950,87511.89,219.74766933
1769446800000,87511.89,87676.58,86950.01,87602.68,8.25463632
1769450400000,87602.68,88307.88,87541.59,88307.88,13.52864973
1769454000000,88307.88,88442.85,87832.18,87893.17,10.42577449
1769457600000,87893.17,87987.47,87428.64,87502.51,7.83203115
1769461200000,87502.51,88124.71,87470,87959.35,8.26487382
1769464800000,87959.35,88169.24,87897.54,88032.47,4.47800692
1769468400000,88032.47,88550.6,87929.97,88247.99,16.40219103
1769472000000,88247.99,88358.84,88094.85,88249.56,3.43946844
1769475600000,88249.56,88596.25,88096.43,88461.71,13.52963386
1769479200000,88461.71,88713.96,88430,88706.35,5.59020035
1769482800000,88706.35,88761.8,88456.47,88647.17,2.30505457
1769486400000,88647.17,88852.23,88419.88,88483.87,5.28319676
1769490000000,88483.87,88483.87,88279.9,88351.91,8.1079866
1769493600000,88351.91,88409.68,88158.52,88207.99,0.59564876
1769497200000,88207.99,88449.16,88207.99,88216.69,6.77062825
1769500800000,88216.69,88272.08,88003.2,88077.67,3.72632571
1769504400000,88077.67,88077.67,87744.89,87744.89,3.95016141
1769508000000,87744.89,87923.24,87628.76,87658.26,2.62029635
1769511600000,87658.26,87969.02,87623,87861.11,2.16452765
1769515200000,87861.11,88023.5,87828.64,87864.34,0.93664709
1769518800000,87864.34,87929.04,87678.45,87826.58,3.2336018
1769522400000,87826.58,88317.3,87523.81,87608.85,6.81468085
1769526000000,87608.85,88069.48,87450,87919.51,12.35732138
1769529600000,87919.51,88714.31,87868.8,88523.93,18.12086335
